2023-04-03T02:05:27.064+09:00,lsymi,Action,Clear Tracking Log,,,,,-1,-1,
2023-04-03T02:06:05.781+09:00,lsymi,Action,EditorLeft,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,1,Changes
2023-04-03T02:06:05.783+09:00,lsymi,KeyEvent,65535:37:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,0,Changes
2023-04-03T02:06:06.181+09:00,lsymi,Action,EditorEnter,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,0,Changes
2023-04-03T02:06:06.186+09:00,lsymi,KeyEvent,10:10:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,1,0,Changes
2023-04-03T02:06:06.335+09:00,lsymi,Action,EditorEnter,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,1,0,Changes
2023-04-03T02:06:06.339+09:00,lsymi,KeyEvent,10:10:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,2,0,Changes
2023-04-03T02:06:07.460+09:00,lsymi,KeyEvent,65535:16:1,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,0,Changes
2023-04-03T02:06:07.574+09:00,lsymi,KeyEvent,35:51:1,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,0,Changes
2023-04-03T02:06:07.897+09:00,lsymi,KeyEvent,105:73:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,1,Changes
2023-04-03T02:06:07.940+09:00,lsymi,KeyEvent,110:78:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,2,Changes
2023-04-03T02:06:08.091+09:00,lsymi,KeyEvent,99:67:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,3,Changes
2023-04-03T02:06:08.208+09:00,lsymi,KeyEvent,108:76:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,4,Changes
2023-04-03T02:06:08.361+09:00,lsymi,Action,EditorChooseLookupItemReplace,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,5,Changes
2023-04-03T02:06:08.378+09:00,lsymi,KeyEvent,9:9:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,10,Changes
2023-04-03T02:06:09.104+09:00,lsymi,Action,EditorBackSpace,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,10,Changes
2023-04-03T02:06:09.108+09:00,lsymi,KeyEvent,8:8:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,9,Changes
2023-04-03T02:06:09.700+09:00,lsymi,KeyEvent,65535:16:1,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,9,Changes
2023-04-03T02:06:09.801+09:00,lsymi,KeyEvent,60:44:1,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,9,Changes
2023-04-03T02:06:12.798+09:00,lsymi,KeyEvent,105:73:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,10,Changes
2023-04-03T02:06:12.805+09:00,lsymi,KeyEvent,111:79:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,11,Changes
2023-04-03T02:06:12.861+09:00,lsymi,KeyEvent,115:83:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,12,Changes
2023-04-03T02:06:12.999+09:00,lsymi,KeyEvent,116:84:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,13,Changes
2023-04-03T02:06:13.133+09:00,lsymi,KeyEvent,114:82:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,14,Changes
2023-04-03T02:06:13.177+09:00,lsymi,KeyEvent,101:69:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,15,Changes
2023-04-03T02:06:13.452+09:00,lsymi,Action,EditorChooseLookupItemReplace,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,16,Changes
2023-04-03T02:06:13.466+09:00,lsymi,KeyEvent,9:9:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,19,Changes
2023-04-03T02:06:17.274+09:00,lsymi,Action,EditorEnter,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,0,Changes
2023-04-03T02:06:17.277+09:00,lsymi,KeyEvent,10:10:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,1,0,Changes
2023-04-03T02:06:18.171+09:00,lsymi,KeyEvent,65535:16:1,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,0,Changes
2023-04-03T02:06:18.327+09:00,lsymi,KeyEvent,35:51:1,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,0,Changes
2023-04-03T02:06:18.625+09:00,lsymi,KeyEvent,105:73:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,1,Changes
2023-04-03T02:06:18.689+09:00,lsymi,KeyEvent,110:78:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,2,Changes
2023-04-03T02:06:18.850+09:00,lsymi,KeyEvent,99:67:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,3,Changes
2023-04-03T02:06:18.938+09:00,lsymi,KeyEvent,108:76:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,4,Changes
2023-04-03T02:06:19.165+09:00,lsymi,Action,EditorChooseLookupItemReplace,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,5,Changes
2023-04-03T02:06:19.201+09:00,lsymi,KeyEvent,9:9:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,10,Changes
2023-04-03T02:06:20.128+09:00,lsymi,KeyEvent,99:67:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,10,Changes
2023-04-03T02:06:20.266+09:00,lsymi,KeyEvent,104:72:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,11,Changes
2023-04-03T02:06:20.333+09:00,lsymi,KeyEvent,101:69:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,12,Changes
2023-04-03T02:06:20.475+09:00,lsymi,KeyEvent,115:83:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,13,Changes
2023-04-03T02:06:20.650+09:00,lsymi,Action,EditorChooseLookupItemReplace,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,14,Changes
2023-04-03T02:06:20.672+09:00,lsymi,KeyEvent,9:9:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,0,18,Changes
2023-04-03T02:06:24.769+09:00,lsymi,Action,EditorBackSpace,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,10,0,Changes
2023-04-03T02:06:24.773+09:00,lsymi,KeyEvent,8:8:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,10,0,Changes
2023-04-03T02:06:24.967+09:00,lsymi,Action,EditorBackSpace,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,10,0,Changes
2023-04-03T02:06:24.971+09:00,lsymi,KeyEvent,8:8:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,9,34,Changes
2023-04-03T02:06:25.713+09:00,lsymi,KeyEvent,65535:16:1,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,9,34,Changes
2023-04-03T02:06:26.433+09:00,lsymi,KeyEvent,65535:16:1,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,9,34,Changes
2023-04-03T02:06:26.945+09:00,lsymi,KeyEvent,65535:16:1,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,9,34,Changes
2023-04-03T02:06:26.979+09:00,lsymi,KeyEvent,65535:16:1,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,9,34,Changes
2023-04-03T02:06:27.004+09:00,lsymi,KeyEvent,65535:16:1,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,9,34,Changes
2023-04-03T02:06:27.040+09:00,lsymi,KeyEvent,65535:16:1,class,Editor,C:/Users/lsymi/CLionProjects/class/chess_main.cpp,,9,34,Changes
2023-04-03T02:06:39.973+09:00,lsymi,Action,EditorBackSpace,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.cpp,,0,0,Changes
2023-04-03T02:06:39.976+09:00,lsymi,KeyEvent,8:8:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.cpp,,0,0,Changes
2023-04-03T02:07:13.928+09:00,lsymi,KeyEvent,118:86:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.cpp,,0,0,Changes
2023-04-03T02:07:14.039+09:00,lsymi,KeyEvent,111:79:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.cpp,,0,1,Changes
2023-04-03T02:07:14.130+09:00,lsymi,KeyEvent,105:73:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.cpp,,0,2,Changes
2023-04-03T02:07:14.196+09:00,lsymi,KeyEvent,100:68:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.cpp,,0,3,Changes
2023-04-03T02:07:14.404+09:00,lsymi,KeyEvent,32:32:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.cpp,,0,4,Changes
2023-04-03T02:07:14.610+09:00,lsymi,KeyEvent,112:80:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.cpp,,0,5,Changes
2023-04-03T02:07:14.736+09:00,lsymi,KeyEvent,114:82:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.cpp,,0,6,Changes
2023-04-03T02:07:14.781+09:00,lsymi,KeyEvent,101:69:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.cpp,,0,7,Changes
2023-04-03T02:07:15.100+09:00,lsymi,KeyEvent,105:73:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.cpp,,0,8,Changes
2023-04-03T02:07:15.117+09:00,lsymi,KeyEvent,110:78:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.cpp,,0,9,Changes
2023-04-03T02:07:15.390+09:00,lsymi,Action,EditorBackSpace,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.cpp,,0,10,Changes
2023-04-03T02:07:15.428+09:00,lsymi,KeyEvent,8:8:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.cpp,,0,9,Changes
2023-04-03T02:07:15.548+09:00,lsymi,Action,EditorBackSpace,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.cpp,,0,9,Changes
2023-04-03T02:07:15.551+09:00,lsymi,KeyEvent,8:8:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.cpp,,0,8,Changes
2023-04-03T02:07:15.770+09:00,lsymi,Action,EditorBackSpace,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.cpp,,0,8,Changes
2023-04-03T02:07:15.781+09:00,lsymi,KeyEvent,8:8:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.cpp,,0,7,Changes
2023-04-03T02:07:15.884+09:00,lsymi,KeyEvent,105:73:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.cpp,,0,7,Changes
2023-04-03T02:07:15.972+09:00,lsymi,KeyEvent,110:78:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.cpp,,0,8,Changes
2023-04-03T02:07:16.040+09:00,lsymi,KeyEvent,116:84:0,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.cpp,,0,9,Changes
2023-04-03T02:07:18.630+09:00,lsymi,KeyEvent,65535:17:2,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.h,,35,0,Changes
2023-04-03T02:07:18.697+09:00,lsymi,Action,EditorCopy,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.h,,35,0,Changes
2023-04-03T02:07:18.701+09:00,lsymi,KeyEvent,3:67:2,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.h,,35,0,Changes
2023-04-03T02:07:19.487+09:00,lsymi,KeyEvent,65535:17:2,class,Editor,C:/Users/lsymi/CLionProjects/class/chess.cpp,,0,10,Changes
