2023-04-21T20:38:34.928+09:00,lsymi,KeyEvent,27:27:0,Chess_game,Project,C:/Users/lsymi/CLionProjects/Chess_game/ChessGame.cpp,,25,5,Changes
2023-04-21T20:38:40.789+09:00,lsymi,KeyEvent,110:78:0,Chess_game,Project,C:/Users/lsymi/CLionProjects/Chess_game/ChessGame.cpp,,25,5,Changes
2023-04-21T20:38:42.395+09:00,lsymi,KeyEvent,27:27:0,Chess_game,Project,C:/Users/lsymi/CLionProjects/Chess_game/ChessGame.cpp,,25,5,Changes
2023-04-21T20:38:42.723+09:00,lsymi,Action,CPP.NewCppFile,Chess_game,Project,C:/Users/lsymi/CLionProjects/Chess_game/ChessGame.cpp,,25,5,Changes
2023-04-21T20:38:45.713+09:00,lsymi,KeyEvent,65535:16:1,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessGame.cpp,,25,5,Changes
2023-04-21T20:38:45.830+09:00,lsymi,KeyEvent,67:67:1,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessGame.cpp,,25,5,Changes
2023-04-21T20:38:46.168+09:00,lsymi,KeyEvent,104:72:0,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessGame.cpp,,25,5,Changes
2023-04-21T20:38:46.481+09:00,lsymi,KeyEvent,101:69:0,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessGame.cpp,,25,5,Changes
2023-04-21T20:38:46.706+09:00,lsymi,KeyEvent,115:83:0,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessGame.cpp,,25,5,Changes
2023-04-21T20:38:46.865+09:00,lsymi,KeyEvent,115:83:0,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessGame.cpp,,25,5,Changes
2023-04-21T20:38:47.133+09:00,lsymi,KeyEvent,65535:16:1,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessGame.cpp,,25,5,Changes
2023-04-21T20:38:47.360+09:00,lsymi,KeyEvent,66:66:1,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessGame.cpp,,25,5,Changes
2023-04-21T20:38:47.855+09:00,lsymi,KeyEvent,111:79:0,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessGame.cpp,,25,5,Changes
2023-04-21T20:38:48.190+09:00,lsymi,KeyEvent,97:65:0,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessGame.cpp,,25,5,Changes
2023-04-21T20:38:48.304+09:00,lsymi,KeyEvent,114:82:0,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessGame.cpp,,25,5,Changes
2023-04-21T20:38:48.640+09:00,lsymi,KeyEvent,100:68:0,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessGame.cpp,,25,5,Changes
2023-04-21T20:38:49.835+09:00,lsymi,KeyEvent,65535:16:1,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessGame.cpp,,25,5,Changes
2023-04-21T20:38:50.147+09:00,lsymi,KeyEvent,83:83:1,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessGame.cpp,,25,5,Changes
2023-04-21T20:38:50.509+09:00,lsymi,KeyEvent,116:84:0,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessGame.cpp,,25,5,Changes
2023-04-21T20:38:50.716+09:00,lsymi,KeyEvent,97:65:0,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessGame.cpp,,25,5,Changes
2023-04-21T20:38:50.848+09:00,lsymi,KeyEvent,116:84:0,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessGame.cpp,,25,5,Changes
2023-04-21T20:38:50.915+09:00,lsymi,KeyEvent,101:69:0,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessGame.cpp,,25,5,Changes
2023-04-21T20:38:52.889+09:00,lsymi,KeyEvent,10:10:0,Chess_game,Popup,C:/Users/lsymi/CLionProjects/Chess_game/ChessGame.cpp,,25,5,Changes
2023-04-21T20:38:53.017+09:00,lsymi,KeyEvent,110:78:0,Chess_game,Popup,C:/Users/lsymi/CLionProjects/Chess_game/ChessBoardState.cpp,,0,0,Changes
2023-04-21T20:38:56.450+09:00,lsymi,Action,CPP.NewHeaderFile,Chess_game,Project,C:/Users/lsymi/CLionProjects/Chess_game/ChessBoardState.cpp,,0,0,Changes
2023-04-21T20:38:57.033+09:00,lsymi,KeyEvent,65535:16:1,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessBoardState.cpp,,0,0,Changes
2023-04-21T20:38:57.258+09:00,lsymi,KeyEvent,67:67:1,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessBoardState.cpp,,0,0,Changes
2023-04-21T20:38:57.599+09:00,lsymi,KeyEvent,104:72:0,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessBoardState.cpp,,0,0,Changes
2023-04-21T20:38:57.709+09:00,lsymi,KeyEvent,101:69:0,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessBoardState.cpp,,0,0,Changes
2023-04-21T20:38:57.843+09:00,lsymi,KeyEvent,115:83:0,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessBoardState.cpp,,0,0,Changes
2023-04-21T20:38:58.004+09:00,lsymi,KeyEvent,115:83:0,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessBoardState.cpp,,0,0,Changes
2023-04-21T20:38:58.408+09:00,lsymi,KeyEvent,65535:16:1,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessBoardState.cpp,,0,0,Changes
2023-04-21T20:38:58.610+09:00,lsymi,KeyEvent,66:66:1,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessBoardState.cpp,,0,0,Changes
2023-04-21T20:38:59.014+09:00,lsymi,KeyEvent,111:79:0,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessBoardState.cpp,,0,0,Changes
2023-04-21T20:38:59.400+09:00,lsymi,KeyEvent,97:65:0,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessBoardState.cpp,,0,0,Changes
2023-04-21T20:38:59.554+09:00,lsymi,KeyEvent,114:82:0,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessBoardState.cpp,,0,0,Changes
2023-04-21T20:38:59.803+09:00,lsymi,KeyEvent,100:68:0,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessBoardState.cpp,,0,0,Changes
2023-04-21T20:39:00.004+09:00,lsymi,KeyEvent,65535:16:1,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessBoardState.cpp,,0,0,Changes
2023-04-21T20:39:00.117+09:00,lsymi,KeyEvent,83:83:1,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessBoardState.cpp,,0,0,Changes
2023-04-21T20:39:00.454+09:00,lsymi,KeyEvent,116:84:0,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessBoardState.cpp,,0,0,Changes
2023-04-21T20:39:00.588+09:00,lsymi,KeyEvent,97:65:0,Chess_game,Dialog,C:/Users/lsymi/CLionProjects/Chess_game/ChessBoardState.cpp,,0,0,Changes
